Issue Group,Issue ID,Issue,CUSIP,Maturity Date,Dated Date,Fund,Fund Description,Tax Status,Coupon Rate,Interest,Principal,Sum,Pay Date
Utility Revenue,605,2019C Util Ref,590545N21,07/01/2032,05/23/2019,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,1673,0,1673,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N21,07/01/2032,05/23/2019,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,347,0,347,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N21,07/01/2032,05/23/2019,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,59426,0,59426,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N21,07/01/2032,05/23/2019,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,89304,0,89304,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N39,07/01/2033,05/23/2019,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,1811,0,1811,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N39,07/01/2033,05/23/2019,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,375,0,375,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N39,07/01/2033,05/23/2019,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,64304,0,64304,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N39,07/01/2033,05/23/2019,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,96635,0,96635,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N47,07/01/2034,05/23/2019,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,2164,0,2164,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N47,07/01/2034,05/23/2019,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,448,0,448,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N47,07/01/2034,05/23/2019,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,76869,0,76869,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N47,07/01/2034,05/23/2019,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,115518,0,115518,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N54,07/01/2035,05/23/2019,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,2134,0,2134,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N54,07/01/2035,05/23/2019,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,442,0,442,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N54,07/01/2035,05/23/2019,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,75785,0,75785,01/01/2032
Utility Revenue,605,2019C Util Ref,590545N54,07/01/2035,05/23/2019,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,113889,0,113889,01/01/2032
Utility Revenue,620,2020 Util,590545Q93,07/01/2032,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,11738,0,11738,01/01/2032
Utility Revenue,620,2020 Util,590545Q93,07/01/2032,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,14675,0,14675,01/01/2032
Utility Revenue,620,2020 Util,590545Q93,07/01/2032,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,3669,0,3669,01/01/2032
Utility Revenue,620,2020 Util,590545Q93,07/01/2032,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,32419,0,32419,01/01/2032
Utility Revenue,620,2020 Util,590545R27,07/01/2034,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,24414,0,24414,01/01/2032
Utility Revenue,620,2020 Util,590545R27,07/01/2034,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,30524,0,30524,01/01/2032
Utility Revenue,620,2020 Util,590545R27,07/01/2034,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,7631,0,7631,01/01/2032
Utility Revenue,620,2020 Util,590545R27,07/01/2034,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,67431,0,67431,01/01/2032
Utility Revenue,620,2020 Util,590545R35,07/01/2039,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,8263,0,8263,01/01/2032
Utility Revenue,620,2020 Util,590545R35,07/01/2039,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,10331,0,10331,01/01/2032
Utility Revenue,620,2020 Util,590545R35,07/01/2039,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,2583,0,2583,01/01/2032
Utility Revenue,620,2020 Util,590545R35,07/01/2039,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,22823,0,22823,01/01/2032
Utility Revenue,620,2020 Util,590545R43,07/01/2040,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,6197,0,6197,01/01/2032
Utility Revenue,620,2020 Util,590545R43,07/01/2040,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,7748,0,7748,01/01/2032
Utility Revenue,620,2020 Util,590545R43,07/01/2040,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,1937,0,1937,01/01/2032
Utility Revenue,620,2020 Util,590545R43,07/01/2040,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,17117,0,17117,01/01/2032
Utility Revenue,620,2020 Util,590545R50,07/01/2041,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,5916,0,5916,01/01/2032
Utility Revenue,620,2020 Util,590545R50,07/01/2041,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,7396,0,7396,01/01/2032
Utility Revenue,620,2020 Util,590545R50,07/01/2041,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,1849,0,1849,01/01/2032
Utility Revenue,620,2020 Util,590545R50,07/01/2041,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,16339,0,16339,01/01/2032
Utility Revenue,620,2020 Util,590545R68,07/01/2042,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,34931,0,34931,01/01/2032
Utility Revenue,620,2020 Util,590545R68,07/01/2042,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,43673,0,43673,01/01/2032
Utility Revenue,620,2020 Util,590545R68,07/01/2042,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,10918,0,10918,01/01/2032
Utility Revenue,620,2020 Util,590545R68,07/01/2042,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,96478,0,96478,01/01/2032
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,37184,0,37184,01/01/2032
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,46490,0,46490,01/01/2032
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,11623,0,11623,01/01/2032
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,102703,0,102703,01/01/2032
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,28452,0,28452,01/01/2032
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,35572,0,35572,01/01/2032
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,8893,0,8893,01/01/2032
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,78583,0,78583,01/01/2032
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,,4.000,70151,0,70151,01/01/2032
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,,4.000,68493,0,68493,01/01/2032
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,,4.000,337794,0,337794,01/01/2032
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,,4.000,277062,0,277062,01/01/2032
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,4900,0,4900,01/01/2032
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,4625,0,4625,01/01/2032
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,20815,0,20815,01/01/2032
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,19660,0,19660,01/01/2032
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,4900,0,4900,01/01/2032
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,4625,0,4625,01/01/2032
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,20815,0,20815,01/01/2032
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,19660,0,19660,01/01/2032
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,2940,0,2940,01/01/2032
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,2775,0,2775,01/01/2032
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,12489,0,12489,01/01/2032
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,11796,0,11796,01/01/2032
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,1470,0,1470,01/01/2032
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,1388,0,1388,01/01/2032
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,6244,0,6244,01/01/2032
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,5898,0,5898,01/01/2032
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,27918,0,27918,01/01/2032
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,26351,0,26351,01/01/2032
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,118593,0,118593,01/01/2032
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,112013,0,112013,01/01/2032
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,73856,0,73856,01/01/2032
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,178044,0,178044,01/01/2032
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,484147,0,484147,01/01/2032
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,161353,0,161353,01/01/2032
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,87400,0,87400,01/01/2032
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,106700,0,106700,01/01/2032
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,592200,0,592200,01/01/2032
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,159500,0,159500,01/01/2032
Utility Revenue,561,2014 Util ,590545TZ2,07/01/2037,06/18/2014,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,43720,0,43720,01/01/2032
Utility Revenue,561,2014 Util ,590545TZ2,07/01/2037,06/18/2014,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,4240,0,4240,01/01/2032
Utility Revenue,561,2014 Util ,590545TZ2,07/01/2037,06/18/2014,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,208640,0,208640,01/01/2032
Utility Revenue,561,2014 Util ,590545TZ2,07/01/2037,06/18/2014,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,143400,0,143400,01/01/2032
Utility Revenue,561,2014 Util ,590545UA5,07/01/2038,06/18/2014,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,35818,0,35818,01/01/2032
Utility Revenue,561,2014 Util ,590545UA5,07/01/2038,06/18/2014,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,3474,0,3474,01/01/2032
Utility Revenue,561,2014 Util ,590545UA5,07/01/2038,06/18/2014,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,170928,0,170928,01/01/2032
Utility Revenue,561,2014 Util ,590545UA5,07/01/2038,06/18/2014,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,117480,0,117480,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V22,07/01/2035,06/17/2021,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,4.000,8494,0,8494,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V22,07/01/2035,06/17/2021,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,4.000,1472,0,1472,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V22,07/01/2035,06/17/2021,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,4.000,11787,0,11787,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V22,07/01/2035,06/17/2021,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,4.000,2947,0,2947,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V30,07/01/2045,06/17/2021,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,4.000,32877,0,32877,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V30,07/01/2045,06/17/2021,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,4.000,5698,0,5698,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V30,07/01/2045,06/17/2021,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,4.000,45620,0,45620,01/01/2032
Utility Obligations,627,2021 Util Oblig,590545V30,07/01/2045,06/17/2021,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,4.000,11405,0,11405,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V71,07/01/2032,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,11441,0,11441,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V71,07/01/2032,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,5717,0,5717,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V71,07/01/2032,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,43477,0,43477,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V71,07/01/2032,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,6865,0,6865,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V89,07/01/2033,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,11441,0,11441,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V89,07/01/2033,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,5717,0,5717,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V89,07/01/2033,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,43477,0,43477,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V89,07/01/2033,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,6865,0,6865,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V97,07/01/2034,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,11441,0,11441,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V97,07/01/2034,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,5717,0,5717,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V97,07/01/2034,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,43477,0,43477,01/01/2032
Utility Obligations,630,2022 Util Oblig,590545V97,07/01/2034,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,6865,0,6865,01/01/2032
Utility Revenue,576,2015 Util,590545VK2,07/01/2032,06/04/2015,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,2714,0,2714,01/01/2032
Utility Revenue,576,2015 Util,590545VK2,07/01/2032,06/04/2015,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,4247,0,4247,01/01/2032
Utility Revenue,576,2015 Util,590545VK2,07/01/2032,06/04/2015,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,4364,0,4364,01/01/2032
Utility Revenue,576,2015 Util,590545VK2,07/01/2032,06/04/2015,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,24176,0,24176,01/01/2032
Utility Revenue,576,2015 Util,590545VL0,07/01/2033,06/04/2015,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,2866,0,2866,01/01/2032
Utility Revenue,576,2015 Util,590545VL0,07/01/2033,06/04/2015,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,4486,0,4486,01/01/2032
Utility Revenue,576,2015 Util,590545VL0,07/01/2033,06/04/2015,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,4610,0,4610,01/01/2032
Utility Revenue,576,2015 Util,590545VL0,07/01/2033,06/04/2015,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,25538,0,25538,01/01/2032
Utility Revenue,576,2015 Util,590545VM8,07/01/2034,06/04/2015,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,2981,0,2981,01/01/2032
Utility Revenue,576,2015 Util,590545VM8,07/01/2034,06/04/2015,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,4665,0,4665,01/01/2032
Utility Revenue,576,2015 Util,590545VM8,07/01/2034,06/04/2015,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,4794,0,4794,01/01/2032
Utility Revenue,576,2015 Util,590545VM8,07/01/2034,06/04/2015,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,26559,0,26559,01/01/2032
Utility Revenue,576,2015 Util,590545VN6,07/01/2035,06/04/2015,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.500,2742,0,2742,01/01/2032
Utility Revenue,576,2015 Util,590545VN6,07/01/2035,06/04/2015,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.500,4291,0,4291,01/01/2032
